loudmouth,39783,1
loudspeaker,13267,1
lounger,86666,1
lounge,22093,4
louse,9513,2
lousiness,90652,1
lout,23621,2
louver,24153,1
"for love or money",37850,1
"for the love of God",736,1
lovebird,33515,1
loveliness,91235,1
lovemaking,15565,2
lovesickness,103587,1
lovey,12957,1
lowness,97101,1
lowland,13336,3
lowlife,40542,2
lowlight,12580,1
lowliness,102653,1
lox,42387,2
loyalist,10454,3
loyalty,26101,4
lozenge,19967,1
LPN,21340,1
LSD,7457,1
luau,36635,2
lube,1426,2
lubricant,19955,2
lubrication,109060,4
lucidity,90480,1
lucerne,19135,1
Lucifer,6680,1
"as luck would have it",9643,1
"better luck next time",8977,1
"down on your luck",20202,1
"the luck of the draw",23207,1
"wish someone (the best of) luck",33801,1
lucre,17575,1
lug,17401,2
luge,33007,2
luger,89056,1
luggage,3773,4
lugubriousness,89420,1
lull,5963,2
lullaby,40021,2
lumbago,31800,1
lumber,13219,2
lumbering,26932,2
lumberjack,13158,2
lumberyard,16034,1
luminary,41829,1
luminescence,5527,1
luminosity,95268,1
lump,6582,4
"a lump in your throat",18629,1
lunacy,11399,2
lunatic,10012,2
"eat/have someone or something for lunch",6976,1
"lose your lunch",24369,1
luncheon,33994,4
luncheonette,12395,1
"luncheon meat",2062,1
lunchroom,28708,2
lung,3595,5
lunge,31914,2
lupus,4227,2
lurch,24152,2
"leave (someone) in the lurch",35459,1
lure,28035,4
luridness,90636,1
lurker,89071,1
lusciousness,95168,1
lushness,97164,1
lush,10471,3
lust,1858,3
luster,7198,2
lustiness,95503,1
lute,23524,1
Lutheran,22366,1
luvvie,40869,1
luxuriance,97162,1
luxuriousness,110485,1
luxury,733,5
"luxury box",18283,1
lychee,928,1
lye,29640,2
lymph,17598,2
lynx,6560,2
lyre,5644,1
lyric,6151,4
lyricism,42600,1
lyricist,26730,1
"ma'am",433,1
macadam,25881,1
macaroni,32173,2
macaroon,10434,1
macaw,15691,1
mace,5129,2
Mach,2992,1
machete,18529,2
machinations,12923,2
"machine gunner",86406,1
machinery,4006,4
machinist,8662,1
machismo,21031,2
mackerel,34515,1
mackintosh,1444,1
macrame,78831,1
macramé,17599,1
macro,39982,1
macrocosm,20333,1
macroeconomics,25410,1
madam,13312,4
madame,7124,3
mademoiselle,20814,2
madhouse,3401,1
madman,30711,2
madness,34497,3
Madonna,3911,3
madrigal,17768,2
madwoman,42861,2
maelstrom,41749,1
maestro,7242,2
Mafia,16856,3
mafioso,32726,1
magenta,18861,1
maggot,1074,2
magician,42508,2
magistrate,3513,4
magma,33161,1
magnanimity,90230,1
magnate,5894,1
magnesium,41880,1
magnet,42912,4
magnetism,18660,2
magnetisation,95261,1
magnification,14204,1
magnificence,90406,4
magnifier,86804,1
magnitude,11408,4
magnolia,20677,2
magpie,31311,1
maharaja,17785,1
maharani,39905,1
mahatma,10799,2
mah-jongg,9658,1
mahogany,12182,3
maid,2187,4
maiden,2993,4
maidenhair,987,1
maidenhead,17430,1
maidservant,20664,1
mailbag,13820,1
mailbox,29187,2
mailer,8652,2
mailman,30886,2
mailshot,21880,1
mainframe,5220,3
mainland,29633,4
mainsail,7302,1
mainspring,36,1
"main squeeze",29116,1
mainstay,27189,1
maize,14452,3
majesty,27539,4
majordomo,33826,1
majorette,15202,1
makeover,4680,2
makeup,14334,4
"of your own making",18973,1
maladjustment,112043,1
maladroitness,94285,1
malady,3941,1
malaise,26952,1
malapropism,7517,1
malaria,41755,3
malarkey,41746,1
malcontent,5037,1
maleness,95253,1
malefactor,23822,1
malevolence,90349,1
malfeasance,31809,2
malformation,16493,1
malice,18628,4
maliciousness,104062,1
malignancy,28983,1
malingerer,89002,1
mall,6113,5
mallard,32885,2
malleability,95467,1
mallet,41941,2
malnutrition,28001,1
malpractice,40223,4
malt,1404,3
malted,6073,1
maltreatment,107467,1
"malt whiskey",19883,1
mam,26184,3
mama,35892,3
mambo,13563,1
mammal,15285,4
mammogram,12765,1
mammography,108528,1
mammoth,6771,1
"be/become your own man",9903,1
"every man for himself",11027,1
"the man in the street",3087,1
"to the last man",34229,1
manacle,23947,1
manageability,95956,1
manageress,34562,1
manatee,16610,2
mandarin,10756,2
mandate,7179,4
mandible,22482,1
mandolin,6401,1
mane,37247,1
maneuver,1795,4
manoeuvrability,90698,1
manganese,10462,1
mange,34742,1
manger,17836,2
mangetout,22813,1
mangle,35841,1
mango,8257,1
mangrove,30170,1
manhole,3753,2
manhood,11430,4
manhunt,42826,2
mania,18,1
maniac,24496,2
manicotti,8460,1
manicure,5991,2
manicurist,41314,1
manifestation,13785,4
manifesto,5235,3
manifold,11150,2
manikin,9858,1
manipulation,104242,4
manipulator,25265,2
mankind,42679,4
manliness,91465,1
manna,24540,2
mannequin,41047,2
"in a manner of speaking",16340,1
"to the manner born",16456,1
mannerism,11011,1
"man of the cloth",23067,1
"the man of the house",4473,1
"a man of the people",12869,1
"man of the world",16496,1
manor,10361,3
"to the manor born",672,1
manpower,39168,3
manse,28572,1
manservant,29401,1
mansion,9074,4
manslaughter,28780,3
mantel,42109,2
mantelpiece,29803,3
mantis,35552,2
mantle,9307,3
mantra,31459,2
manual,7209,4
manufacture,12009,4
manufacturer,8879,4
manufacturing,15327,3
manure,33794,3
manuscript,37240,4
Maori,41411,1
"all over the map",6901,1
"put (something or someone) on the map",8529,1
maple,33993,3
maraca,16016,1
maraschino,113,1
marathon,8304,4
marathoner,29494,1
marauder,89032,1
marble,21986,4
"lose your marbles",31521,1
marcher,88089,1
"steal a march on",41887,1
"Mardi Gras",25242,1
mare,40483,3
margarine,33594,3
margarita,16229,2
marge,34923,2
margin,14473,4
marginal,5322,4
marginalisation,99111,1
mariachi,9089,2
marigold,41466,2
marijuana,6625,2
marimba,10615,1
marina,38561,2
marinade,14458,1
marine,2839,4
mariner,10791,2
marionette,37645,1
marjoram,33152,1
"close to the mark",41823,1
"quick/slow off the mark",12141,1
"up to the mark",28497,1
markdown,39033,1
marker,39726,3
marketer,84491,1
marketeer,15782,1
marketplace,28570,3
"have (all) the markings of",23580,1
marksman,31490,1
marksmanship,8314,2
markswoman,17655,1
markup,156,1
marlin,27282,2
marmalade,38955,2
marmoset,28008,1
marmot,32852,1
maroon,168,2
marque,8255,1
marquee,20720,2
marquess,30295,1
marquis,27666,3
marrow,13235,3
Mars,23627,3
marsh,18603,4
marshal,3320,4
marshland,4329,1
marshmallow,23049,2
marsupial,24465,1
mart,31110,2
marten,34554,2
Martian,2378,1
martin,3138,2
martinet,5482,1
martini,15689,2
martyr,14093,4
martyrdom,38453,4
marvel,10203,4
Marxism,16735,4
marzipan,25787,2
mascara,42335,2
mascot,11479,2
masculinity,91464,4
masculine,4202,4
mash,14556,2
masher,41200,1
mask,12644,4
masochism,29384,1
masochist,89358,1
mason,29379,2
masonry,37316,3
masque,30878,1
masquerade,23021,2
masquerader,89357,1
massacre,4654,4
massage,2317,4
masseur,25900,2
masseuse,2089,2
massiveness,95513,1
"mass noun",35085,1
mast,7705,3
mastermind,12067,2
masterpiece,7341,4
"master's",2567,1
masterwork,28547,1
mastery,6441,4
masthead,14213,1
mastication,107329,1
mastiff,40229,1
mastodon,2376,1
masturbation,108682,2
mat,213,4
"go to the mat",29519,1
matador,24493,2
matchbook,2695,2
matchbox,20055,1
matchmaker,41033,2
matchmaking,110319,2
matchstick,33460,1
materialism,33375,4
materialist,89388,4
materialization,99117,1
matériel,23362,1
maternity,21251,4
matey,12768,2
mathematician,20159,2
matinee,36319,2
matriarch,14600,2
matriarchy,10129,1
matricide,12463,1
matriculation,110341,1
matrimony,18443,2
matrix,31606,3
matron,12845,3
"a matter of record",4200,1
"as a matter of course",31081,1
"the fact of the matter is",20035,1
"the truth of the matter",22375,1
matting,10828,1
mattress,30560,3
maturation,34440,1
maturity,11241,4
matzo,7398,1
"Maundy Thursday",36657,1
mausoleum,3997,2
mauve,14917,1
maven,6294,1
maverick,36779,2
maw,27642,2
mawkishness,89487,1
max,9882,3
maxim,39601,3
maximization,108599,1
maximisation,107741,1
mayfly,37897,1
mayhem,17342,2
mayo,14026,2
mayonnaise,26957,2
mayoralty,36515,1
mayoress,38357,1
maypole,41706,1
maze,34437,3
"the real McCoy",14786,1
exhaustively,97743,1
exorbitantly,112333,1
expansively,111743,1
expectantly,113981,1
expediently,112332,1
explicitly,113458,3
exponentially,112330,1
exquisitely,113791,2
extensively,97589,3
extravagantly,112362,1
exuberantly,112357,1
exultantly,114159,1
fabulously,97578,2
facedown,6512,2
faceup,14267,1
faintly,97704,3
faithlessly,112355,1
falsely,112350,3
familiarly,112351,1
famously,30139,2
fanatically,112352,1
fancifully,112347,1
fantastically,97579,2
"far be it from me",3397,1
"from far and near",7332,1
fashionably,112349,2
"going/getting nowhere fast",11649,1
fastidiously,112346,1
fatally,111766,1
fatefully,112339,1
fatuously,114302,1
faultily,112341,1
fearsomely,112343,1
feasibly,113151,1
feebly,112383,1
feelingly,28472,1
feetfirst,37726,1
felicitously,112382,1
ferociously,114051,1
fervently,112381,1
fervidly,112380,1
feverishly,113631,1
fiendishly,112532,1
fiercely,114049,3
figuratively,40939,2
finely,113792,3
finitely,114163,1
"first come, first served",31448,1
fitfully,112376,1
fittingly,113604,1
flagrantly,112372,1
flatly,113933,3
flawlessly,114128,2
fleetly,97681,1
flexibly,112370,1
flimsily,112368,1
flippantly,112366,1
flirtatiously,112490,1
floridly,111721,1
fluently,112392,1
fondly,13662,1
forbiddingly,112393,1
forcibly,112394,3
forgetfully,112395,1
forgivably,112336,1
forlornly,112398,1
formally,114413,3
formerly,4739,3
formidably,112399,1
forth,861,4
forthrightly,97655,1
forthwith,4275,3
fortissimo,18560,1
fortunately,38355,5
foully,112385,1
frankly,28893,3
frantically,111741,4
fraternally,112391,1
fraudulently,112390,1
freakishly,112717,1
frenetically,113825,1
frenziedly,112415,1
freshly,113335,3
"fresh out (of something)",1181,1
fretfully,112423,1
frigging,42096,2
frightfully,5221,2
frigidly,112418,1
friskily,112425,1
frivolously,112419,1
frostily,112417,1
frowningly,114081,1
frugally,112414,1
fruitfully,114251,1
fruitlessly,114252,1
fulsomely,111616,1
fundamentally,10913,3
furiously,114130,3
furthermore,7342,5
furtively,113826,1
fussily,114455,1
futilely,97582,1
gaily,23246,3
gainfully,112427,2
gallantly,112786,1
gamely,112429,1
garishly,112426,1
gaudily,112403,1
generically,112401,1
generously,114339,3
genially,114216,1
genteelly,112408,1
genuinely,97687,3
geographically,114111,4
geologically,112407,4
geometrically,113621,4
giddily,113892,1
gingerly,8827,3
glacially,113620,1
glaringly,113619,1
gleefully,112413,1
glibly,114076,1
gloatingly,112448,1
globally,113717,1
gloomily,114109,1
gloriously,112445,2
glowingly,112450,1
glumly,114033,1
gluttonously,112452,1
gorgeously,112436,1
gracefully,114360,2
gracelessly,114361,1
graciously,114357,2
gradually,113817,5
grammatically,111817,1
grandiloquently,113201,1
grandiosely,112986,1
graphically,18592,4
gratefully,112994,3
gratifyingly,114429,1
gratis,32046,1
gratuitously,112442,1
gravely,114432,3
gravitationally,113618,1
greedily,113000,1
gregariously,112437,1
grievously,112471,1
grimly,113818,3
grossly,97471,3
grotesquely,112468,1
grouchily,112811,1
grudgingly,112467,1
gruesomely,112464,1
gruffly,112478,1
grumpily,112812,1
guiltily,112479,1
gutturally,113617,1
"half again as much/many (etc.) as",24980,1
"half as big/much/good (etc.) as",42556,1
haltingly,114223,1
handily,35069,1
handsomely,112473,2
harmfully,112551,1
harmlessly,112549,1
harmonically,113593,1
harmoniously,112455,1
harshly,112443,3
hastily,114279,3
hatefully,112463,1
haughtily,114491,1
hazily,112461,1
headfirst,31710,2
headlong,19645,2
healthily,114438,1
heartily,4708,1
heartlessly,113384,1
heavenward,26319,1
"go heavy on",33928,1
"heavy on your hands",17271,1
hectically,112416,1
helplessly,114260,4
henceforth,32352,4
henceforward,30776,1
"from here on (out)",32056,1
"here, there, and everywhere",32398,1
"neither here nor there",27834,1
hereabouts,26626,1
hereafter,26240,2
hereby,42784,4
herein,20215,2
hereinafter,18351,1
hereto,4153,1
heretofore,35969,1
herewith,22547,1
hermetically,113397,1
heroically,113398,1
hesitantly,113642,1
hideously,113395,2
hierarchically,113972,1
"high off the hog",13181,1
hilariously,114440,1
hither,20671,1
hitherto,21124,4
hoarsely,113367,1
hollowly,111455,1
"drive your point home",22216,1
homeward,23569,1
honestly,93,3
honorably,111824,2
hopefully,13909,3
hopelessly,112603,3
horizontally,113370,3
horribly,97671,3
horridly,113396,1
horrifyingly,113980,1
hospitably,113380,1
"how do you do",675,1
"how do you like that",12736,1
"how's that (again)",37539,1
howsoever,26728,1
huffily,113381,1
humanely,113376,1
humanly,11305,2
humbly,113315,4
humorously,113378,1
hungrily,113382,1
hurriedly,114278,4
hydraulically,113383,1
hygienically,113342,1
hypnotically,111414,1
hypocritically,112587,1
hysterically,113341,2
icily,113340,1
ideally,36205,3
identifiably,113345,1
ideologically,113344,1
idiomatically,113343,1
idiotically,113347,1
idly,11091,4
idyllically,113651,1
ignobly,112500,1
ignominiously,112581,1
ignorantly,113349,1
illegibly,113351,1
illegitimately,113350,1
illicitly,113353,1
illogically,113360,1
immaculately,113359,1
immeasurably,113307,1
immensely,97473,4
imminently,111722,1
immoderately,97590,1
immodestly,114080,1
immutably,111603,1
impartially,113324,1
impassively,113326,1
impatiently,114504,3
impeccably,114427,1
imperceptibly,113327,1
imperfectly,97498,1
imperiously,113329,1
impersonally,113330,1
impertinently,113334,1
impetuously,113337,1
impishly,113459,1
implicitly,113454,3
imploringly,113028,1
impolitely,114169,1
importunately,113029,1
impossibly,112853,2
imprecisely,113451,1
improperly,114376,2
imprudently,113468,1
impudently,113336,1
impulsively,113338,2
inaccessibly,114311,1
inaccurately,114307,1
inadequately,113465,1
inanely,114303,1
inappropriately,113608,2
inarguably,111619,1
inarticulately,112690,1
inattentively,97748,1
inaudibly,112981,1
inauspiciously,114191,1
incautiously,112711,1
incessantly,97618,2
incidentally,30707,3
incisively,113464,1
incognito,6859,2
incoherently,112775,1
incomparably,113462,1
incompetently,114414,1
inconceivably,113624,1
inconclusively,113844,1
incongruously,113440,1
inconsistently,113663,1
inconspicuously,113442,1
incontrovertibly,112538,1
inconveniently,114345,1
incorrectly,112354,3
incorrigibly,111454,1
incredibly,97580,5
incredulously,112870,1
incurably,113436,1
indecently,113978,1
indecisively,112864,1
indefatigably,97673,1
indefinitely,23055,3
indelibly,113438,1
indescribably,113434,1
indifferently,113431,1
indignantly,113432,1
indirectly,97745,3
indiscreetly,113447,1
indiscriminately,113171,1
indistinctly,114234,1
indolently,113450,1
indoors,2457,5
indubitably,113449,1
indulgently,113446,1
industriously,113444,1
ineffably,113433,1
ineffectively,112675,1
ineffectually,112679,1
inefficiently,114063,1
inelegantly,112696,1
ineluctably,114268,1
ineptly,114099,1
inequitably,112322,1
inescapably,114267,1
inevitably,113715,3
inexcusably,112337,1
inexhaustibly,97676,1
inexorably,114175,3
inexpensively,112782,1
inexpertly,113042,1
inexplicably,97592,1
inexpressibly,113430,1
inextricably,113443,3
infectiously,112846,1
infinitely,114167,3
inflexibly,112367,1
influentially,113445,1
informally,112778,3
ingeniously,113420,1
ingenuously,113035,1
ingloriously,112579,1
ingratiatingly,113421,1
inherently,113419,3
inhumanely,113377,1
injudiciously,113248,1
injuriously,113680,1
innately,113422,1
innocently,113415,3
inoffensively,112523,1
inopportunely,113416,1
inquiringly,113418,1
inquisitively,113900,1
insanely,97692,2
insatiably,113417,1
inscrutably,97727,1
insensibly,113143,1
inseparably,113103,1
"turn (something) inside out",17008,1
insidiously,113424,1
insignificantly,97477,1
insincerely,113425,1
insipidly,113405,1
insistently,113623,1
insolently,113373,1
instantly,32081,3
instinctively,113987,3
insufferably,111450,1
insufficiently,113641,1
insultingly,112386,1
integrally,111715,1
intelligently,114300,2
intelligibly,114297,1
intensely,114505,3
intensively,113602,1
intently,113852,3
interchangeably,113401,1
intermittently,113403,1
intimately,97603,3
intolerantly,113404,1
intractably,97744,1
intransitively,113411,1
intravenously,113410,2
intricately,113946,1
intrinsically,97588,4
intuitively,113413,1
invariably,97620,4
inventively,113412,1
inversely,114482,1
invitingly,114375,1
inwardly,465,3
ironically,113406,4
irrationally,114420,2
irrelevantly,113407,1
irreparably,111421,1
irreproachably,111879,1
irresistibly,114083,1
irresolutely,114018,1
irresponsibly,113821,1
irretrievably,113257,1
irreverently,113256,1
irreversibly,113258,1
irrevocably,113683,2
irritably,114249,3
irritatingly,111401,1
jauntily,113269,1
jealously,112481,1
jerkily,111660,1
jointly,113766,3
jokingly,113262,1
jovially,113260,1
joyfully,112411,1
joylessly,112447,1
joyously,112412,1
jubilantly,97649,1
judicially,113622,1
judiciously,113247,1
justly,114305,1
keenly,113249,3
"look kindly on/upon",17727,1
knowingly,15543,3
laboriously,113245,1
lackadaisically,113246,1
laconically,114116,1
lamely,113254,1
lamentably,113847,1
languidly,113251,1
languorously,113252,1
lasciviously,113239,1
"last but not least",31623,1
lastingly,97754,1
lastly,28635,4
lately,17263,4
laterally,113238,1
latterly,21799,1
laudably,114180,1
laughably,113237,1
laughingly,9838,1
lavishly,112359,1
lawfully,113358,2
laxly,113243,1
lazily,113346,3
leastways,36551,1
leftward,21814,1
legato,43173,1
legibly,113348,1
legitimately,113354,3
lengthways,9146,1
lengthwise,19966,1
lengthily,97753,1
leniently,113242,1
"in less than no time",30030,1
lesser,34507,3
lewdly,113233,1
liberally,114334,1
lifelessly,113223,1
lightly,15584,3
"as like as not",10539,1
likewise,14445,4
limply,113217,1
lineally,113218,1
linearly,113690,1
lingeringly,113220,1
linguistically,113712,1
listlessly,113209,1
literally,9008,4
locally,113594,3
loftily,113208,1
logically,113356,3
longingly,113222,1
longitudinally,113689,1
loosely,113571,3
lopsidedly,114013,1
loquaciously,113210,1
lovingly,114092,3
loyally,112595,1
lucidly,113224,1
luckily,33884,3
ludicrously,113236,1
lugubriously,113215,1
lukewarmly,113226,1
luridly,113214,1
lusciously,113212,1
lustfully,113198,1
luxuriantly,113227,1
luxuriously,111776,1
lyrically,113196,1
madly,35826,2
magisterially,112566,1
magnanimously,113197,1
magnetically,111761,1
magnificently,112433,2
majestically,113199,1
majorly,24452,1
malevolently,113204,1
maliciously,114330,2
malignantly,113205,1
manfully,10476,1
maniacally,113207,1
manifestly,97689,1
marginally,18228,3
markedly,113488,3
marvelously,114430,1
marvellously,80758,1
masochistically,113206,1
massively,113321,3
masterfully,113322,1
materially,113590,3
maternally,113323,1
mawkishly,113319,1
maximally,113320,1
meanly,113272,1
meaningfully,113313,1
meantime,560,3
measurably,113306,1
mechanically,113722,3
medicinally,113685,1
meditatively,113304,1
meekly,113741,1
melodiously,113305,1
melodramatically,113301,1
memorably,113300,1
menacingly,113299,1
mercifully,14585,1
mercilessly,113297,2
merely,20448,4
merrily,97652,2
messily,113295,1
metabolically,113737,1
metaphorically,113596,2
metaphysically,113591,1
methodically,114508,1
meticulously,114358,2
microscopically,97709,1
midway,14485,3
mightily,18887,1
mighty,31997,4
