id,lemma
16747,at first hand
16748,first among equals
16749,first thing
16750,first things first
16751,firstborn
16752,first-class
16753,first degree
16754,first-degree
16755,firsthand
16756,first line
16757,first-line
16758,first rate
16759,first-rate
16760,first run
16761,first-run
16762,first string
16763,first-string
16764,first time
16765,first-time
16766,fiscal
16767,fishy
16768,fit as a fiddle
16769,fit for a king
16770,fit to be tied
16771,fit to burst
16772,fit to kill
16773,see think fit
16774,see/think fit
16775,fitful
16776,fitted
16777,fivefold
16778,five star
16779,five-star
16780,fixed
16781,fizzy
16782,flabby
16783,flaccid
16784,flagrant
16785,flaky
16786,flamboyant
16787,flameproof
16788,flaming
16789,flammable
16790,flashy
16791,as flat as a pancake
16792,(as) flat as a pancake
16793,flat footed
16794,flat-footed
16795,flat out
16796,flat-out
16797,flat panel
16798,flat-panel
16799,flat screen
16800,flat-screen
16801,flattering
16802,flatulent
16803,flavorful
16804,flavourful
16805,flavorless
16806,flavourless
16807,flavorsome
16808,flavoursome
16809,flawless
16810,flawed
16811,flaxen
16812,fleecy
16813,fleet footed
16814,fleet-footed
16815,fleeting
16816,fleshy
16817,flexible
16818,flightless
16819,flighty
16820,flimsy
16821,flinty
16822,flippant
16823,flirtatious
16824,floating
16825,floodlit
16826,floor length
16827,floor-length
16828,floral
16829,florid
16830,floury
16831,flowered
16832,flowery
16833,fluent
16834,fluffy
16835,fluorescent
16836,flushed
16837,flustered
16838,fluted
16839,flyaway
16840,flyblown
16841,fly by night
16842,fly-by-night
16843,with flying colors
16844,foamy
16845,focal
16846,focused
16847,fogbound
16848,foggy
16849,fogyish
16850,foldaway
16851,folding
16852,folksy
16853,fond
16854,fond of
16855,foolhardy
16856,foolish
16857,foolproof
16858,footed
16859,footloose
16860,footsore
16861,foppish
16862,forbearing
16863,forbidden
16864,forbidding
16865,forced
16866,forceful
16867,forcible
16868,fordable
16869,fore
16870,foredoomed
16871,foregoing
16872,the foregoing
16873,foregone
16874,a foregone conclusion
16875,foreign
16876,foremost
16877,forensic
16878,foreseeable
16879,foresighted
16880,forested
16881,forgetful
16882,forgettable
16883,forgivable
16884,forgiving
16885,forked
16886,speak talk with a forked tongue
16887,speak/talk with (a) forked tongue
16888,forlorn
16891,formative
16892,former
16893,the former
16894,form fitting
16895,form-fitting
16896,formidable
16897,formless
16898,formulaic
16899,for profit
16900,for-profit
16901,forthcoming
16902,forthright
16903,fortnightly
16904,fortuitous
16905,fortunate
16906,forward looking
16907,forward-looking
16908,forward thinking
16909,forward-thinking
16910,fossilized
16911,foster
16912,fall foul of
16913,foul mouthed
16914,foul-mouthed
16915,fourfold
16916,4 h
16917,4-H
16918,fourscore
16919,foursquare
16920,four star
16921,four-star
16922,four wheel
16923,four-wheel
16924,foxy
16925,fractional
16926,fractious
16927,fractured
16928,fragile
16929,fragmentary
16930,fragrant
16931,frail
16932,francophone
16933,Francophone
16934,frantic
16935,fraternal
16936,fraudulent
16937,fraught
16938,fraught with
16939,freaking
16940,freakish
16941,freaky
16942,freckled
16943,free
16944,as free as a bird
16945,(as) free as a bird
16946,feel free
16947,for free
16948,free and easy
16949,freeborn
16950,free floating
16951,free-floating
16952,free form
16953,free-form
16954,freehand
16955,freelance
16956,free range
16957,free-range
16958,freestanding
16959,freewheeling
16960,french fried
16961,french-fried
16962,frenetic
16963,frenzied
16964,frequent
16965,fresh
16966,fresh from
16967,fresh faced
16968,fresh-faced
16969,freshwater
16970,fretted
16971,fretful
16972,freudian
16973,Freudian
16974,friable
16975,frictional
16976,frictionless
16977,fried
16978,friendless
16979,frightened
16980,frightening
16981,frightful
16982,frigid
16983,frilly
16984,frisky
16985,frivolous
16986,frizzy
16987,frolicsome
16988,front and center
16989,frontal
16990,front page
16991,front-page
16992,frosted
16993,frosty
16994,frothy
16995,frou frou
16996,frou-frou
16997,frowsy
16998,frugal
16999,fruitful
17000,fruitless
17001,fruity
17002,frumpy
17003,frustrated
17004,frustrating
17006,fulfilled
17007,fulfilling
17008,full
17011,full of it
17012,full steam speed ahead
17013,full steam/speed ahead
17014,to the fullest
17015,full blooded
17016,full-blooded
17017,full blown
17018,full-blown
17019,full bodied
17020,full-bodied
17021,full cream
17022,full-cream
17023,full-dress
17024,full fat
17025,full-fat
17026,full fledged
17027,full-fledged
17028,full grown
17029,full-grown
17030,full length
17031,full-length
17032,full on
17033,full-on
17034,full out
17035,full-out
17036,full scale
17037,full-scale
17038,full service
17039,full-service
17040,full size
17041,full-size
17042,full term
17043,full-term
17044,full time
17045,full-time
17046,fully fledged
17047,fully-fledged
17048,fulsome
17049,fumbling
17050,functional
17051,funereal
17052,fungal
17053,funky
17054,funny
17055,furred
17056,furious
17057,furnished
17058,furrowed
17059,furry
17060,further
17061,furthest
17062,furtive
17063,fussy
17064,fusty
17065,futile
17066,futuristic
17067,fuzzy
17068,gabby
17069,gabled
17070,gaelic
17071,Gaelic
17072,gaga
17073,gainful
17074,galactic
17075,gallant
17076,gallic
17077,Gallic
17078,galling
17079,galloping
17080,galore
17081,galvanic
17082,gamy
17083,gangling
17084,gangly
17085,gaping
17086,gap toothed
17087,gap-toothed
17088,garbled
17089,garden variety
17090,garden-variety
17091,gargantuan
17092,garish
17093,garlicky
17094,garrulous
17095,gaseous
17096,gassy
17097,gastric
17098,gastrointestinal
17099,gastronomic
17100,gastronomical
17101,gated
17102,gauche
17103,gaudy
17104,gaunt
17105,gauntleted
17106,gauzy
17107,gawky
17108,gee whiz
17109,gee-whiz
17110,gelatinous
17111,genealogical
17112,generalized
17113,general purpose
17114,general-purpose
17115,generative
17116,generational
17117,generous
17118,genetic
17119,genial
17120,genital
17121,genteel
17122,gentle
17123,gentlemanly
17124,genuine
17125,geocentric
17128,geologic
17129,geological
17130,geometric
17131,geometrical
17132,geopolitical
17133,georgian
17134,Georgian
17135,geothermal
17136,germane
17137,germanic
17138,Germanic
17139,gerontological
17140,ghastly
17142,ghoulish
17143,giddy
17144,gifted
17145,gifted with
17146,gigantic
17147,gilded
17148,gilt edged
17149,gilt-edged
17150,gimpy
17151,gingery
17152,girlish
17153,girlie
17154,given to
17155,take something as given
17156,take (something) as given
17157,glacial
17158,glad
17159,gladiatorial
17160,glam
17161,glamorous
17162,glandular
17163,glaring
17164,glassy
17165,gleeful
17166,glib
17167,glittery
17168,glittering
17169,global
17170,globular
17171,gloomy
17172,glorified
17173,glorious
17174,glottal
17175,gloved
17176,glowing
17177,gluey
17178,glum
17179,glutinous
17180,gluttonous
17181,gnarled
17182,gnarly
17183,gnawing
17184,gnomic
17185,go ahead
17186,go-ahead
17187,goalless
17188,goateed
17189,gobsmacked
17190,godlike
17191,god awful
17192,god-awful
17196,godforsaken
17197,god given
17198,God-given
17199,godless
17200,godly
17201,goggle eyed
17202,goggle-eyed
17203,go go
17204,go-go
17205,going on
17206,golden
17207,gold plated
17208,gold-plated
17209,gone
17210,gone on
17211,gonzo
17212,good
17213,as good as
17214,as good as it gets
17215,good and
17216,good for
17217,good for it
17218,good old
17219,good to go
17220,have it good
17221,hold good
17222,if you know what's good for you
17223,make good
17224,too good to be true
17225,very good
17226,good for nothing
17227,good-for-nothing
17228,good hearted
17229,good-hearted
17230,good humored
17231,good-humored
17232,goodish
17233,good looking
17234,good-looking
17235,goodly
17236,good natured
17237,good-natured
17238,good sized
17239,good-sized
17240,good tempered
17241,good-tempered
17242,gooey
17243,goofy
17244,googly eyed
17245,googly-eyed
17246,gorgeous
17247,gormless
17248,gory
17249,gory detail s
17250,gory detail(s)
17251,gossipy
17252,gothic
17253,Gothic
17254,go to
17255,go-to
17256,gouty
17257,governable
17258,governing
17259,governmental
17260,grabby
17261,graceful
17262,graceless
17263,gracious
17264,grade a
17265,grade A
17266,gradual
17267,graduate
17268,graduated
17269,grainy
17270,grammatical
17271,grand
17272,grandiloquent
17273,grandiose
17274,grandstand
17275,granular
17276,granulated
17277,graphic
17278,graphical
17279,graspable
17280,grasping
17281,grasslike
17282,grassy
17283,grassroots
17284,g rated
17285,G-rated
17286,grateful
17287,gratified
17288,gratifying
17289,gratuitous
17290,grave
17291,gravelly
17292,gravitational
17293,gray
17294,grayish
17295,greyish
17296,greasy
17297,great
17298,a great one for
17299,great with child
17300,greater
17301,Greater
17302,grecian
17303,Grecian
17304,greedy
17305,green
17306,greenish
17307,greenhouse
17308,gregarious
17309,grief stricken
17310,grief-stricken
17311,grievous
17312,grim
17313,grimy
17314,grinding
17315,gripping
17316,grisly
17317,gristly
17318,gritty
17319,grizzled
17320,groggy
17321,grooved
17322,groovy
17323,gross
17324,grotesque
17325,grotty
17326,grouchy
17327,groundbreaking
17328,grounded
17329,groundless
17330,ground level
17331,ground-level
17332,grown
17333,grown up
17334,grown-up
17335,grubby
17336,grudging
17337,grueling
17338,gruesome
17339,gruff
17340,grumpy
17341,grungy
17342,guaranteed
17343,guarded
17344,gubernatorial
17345,guided
17346,guileless
17347,guilty
17348,gullible
17349,gummy
17350,gung ho
17351,gushy
17352,gusty
17353,gustatory
17354,gut
17355,gutless
17356,gutsy
17357,gutted
17358,gutter
17359,guttural
17360,gut wrenching
17361,gut-wrenching
17362,gymnastic
17363,gynecological
17364,gynaecological
17365,gyroscopic
17366,habitable
17367,habit forming
17368,habit-forming
17369,habitual
17370,hacked off
17371,hackneyed
17372,haggard
17373,hairless
17374,hair raising
17375,hair-raising
17376,hair trigger
17377,hair-trigger
17378,hairy
17380,halcyon
17381,hale
17382,half
17383,half assed
17384,half-assed
17385,half baked
17386,half-baked
17387,half cocked
17388,half-cocked
17389,go off half cocked
17390,go off half-cocked
17391,halfhearted
17392,halfway
17394,hallucinatory
17395,hallucinogenic
17396,halting
17397,ham fisted
17398,ham-fisted
17399,ham handed
17400,ham-handed
17401,hammered
17402,handheld
17403,handicapped
17404,handmade
17405,hand me down
17406,hand-me-down
17407,hands free
17408,hands-free
17409,hands off
17410,hands-off
17411,handsome
17412,hands on
17413,hands-on
17414,hand to hand
17415,hand-to-hand
17416,hand to mouth
17417,hand-to-mouth
17418,handwoven
17419,handwritten
17420,handy
17421,hangdog
17422,haphazard
17423,hapless
17424,happening
17425,happy
17426,happy go lucky
17427,happy-go-lucky
17428,harassed
17429,hard
17430,give someone a hard time
17431,give (someone) a hard time
17432,hard feelings
17433,hard of hearing
17434,hard on
17435,hard up
17436,have a hard time
17437,the hard way
17438,hard and fast
17439,hard-and-fast
17440,hard bitten
17441,hard-bitten
17442,hard boiled
17443,hard-boiled
17444,hardbound
17445,hard charging
17446,hard-charging
17447,hard cooked
17448,hard-cooked
17449,hard core
17450,hard-core
17451,hard drinking
17452,hard-drinking
17453,hard driving
17454,hard-driving
17455,hard earned
17456,hard-earned
17457,hard edged
17458,hard-edged
17459,hardened
17460,hard eyed
17461,hard-eyed
17462,hard fought
17463,hard-fought
17464,hardheaded
17465,hard hearted
17466,hard-hearted
17467,hard hitting
17468,hard-hitting
17469,hard luck
17470,hard-luck
17471,hard nosed
17472,hard-nosed
17473,hard pressed
17474,hard-pressed
17475,hard put
17476,hardscrabble
17477,hard wearing
17478,hard-wearing
17479,hardwired
17480,hard won
17481,hard-won
17482,hardworking
17483,hardy
17484,harebrained
17485,harmful
17486,harmless
17487,harmonic
17488,harmonious
17489,harried
17490,harrowing
17491,harsh
17492,hasty
17493,hateful
17494,haughty
17496,haunting
17497,hawkish
17498,haywire
17499,hazardous
17500,hazy
17501,headed
17502,headless
17503,golden handshake
17504,golden oldie
17505,golden parachute
17506,golden raisin
17507,golden retriever
17508,goldenrod
17509,golden rule
17510,golden years
17511,goldfinch
17512,goldfish
17513,goldfish bowl
17514,gold leaf
17515,gold medal
17516,gold mine
17517,gold record
17518,gold rush
17519,goldsmith
17520,the gold standard
17521,golf
17522,golfer
17523,golf ball
17524,golf cart
17525,golf club
17526,golf course
17527,gonad
17528,gondola
17529,gondolier
17530,goner
17531,gong
17532,gonorrhea
17533,goo
17534,goober
17535,be any good
17536,deliver the goods
17537,do good
17538,for good
17539,have get the goods on
17540,have/get the goods on
17541,in good with
17542,no good
17543,no-good
17544,not much good
17545,to the good
17546,up to no good
17547,the good book
17548,the Good Book
17549,goodbye
17550,good faith
17551,in good faith
17552,good friday
17553,Good Friday
17554,the good life
17555,good looker
17556,good-looker
17557,good name
17558,goodness
17559,for goodness' sake
17560,good old boy
17561,good samaritan
17562,Good Samaritan
17563,goods train
17564,goodwill
17565,goody
17566,goody goody
17567,goody-goody
17568,goody two shoes
17569,goody two-shoes
17570,goof
17571,goofball
17572,goof off
17573,goof-off
17574,goon
17575,goop
17576,goose
17577,the golden goose
17578,what's good for the goose is good for the gander
17579,gooseberry
17580,goose bumps
17581,goose egg
17582,gooseneck
17583,goose step
17584,the gop
17585,the GOP
17586,gopher
17587,gopher ball
17588,gordian knot
17589,Gordian knot
17590,cut the gordian knot
17591,cut the Gordian knot
17592,gore
17593,gorge
17594,gorgon
17595,Gorgon
17596,gorgonzola
17597,Gorgonzola
17598,gorilla
17599,800 pound gorilla
17600,800-pound gorilla
17601,go round
17602,go-round
17603,gosling
17604,go slow
17605,go-slow
17607,gossamer
17608,gossip
17609,gossiper
17610,gossipmonger
17611,gotcha
17612,goth
17613,gouda
17614,Gouda
17615,gouger
17616,gouge
17617,goulash
17618,gourd
17619,out of your gourd
17620,gourmand
17621,gourmet
17622,gout
17623,governance
17624,governess
17625,government
17626,governor
17627,governorship
17628,gown
17629,gps
17630,GPS
17631,grabber
17632,grab
17633,up for grabs
17634,grab bag
17635,grace
17636,fall from grace
17637,in someone's good graces
17638,with bad ill grace
17639,with bad/ill grace
17640,with good grace
17641,gracefulness
17642,gracelessness
17643,grace period
17644,graciousness
17645,grackle
17646,grad
17647,gradation
17648,grade
17649,make the grade
17650,grade point average
17651,grader
17652,grade school
17653,grade schooler
17654,grade-schooler
17655,gradient
17656,graduation
17657,graffiti
17658,graft
17659,graham cracker
17660,grail
17661,grain
17662,against the grain
17663,grain elevator
17664,graininess
17665,gram
17666,grammar
17667,grammarian
17668,grammar school
17669,grammy
17670,Grammy
17671,gramophone
17672,gramps
17673,gran
17674,granary
17675,grandbaby
17676,grandchild
17677,granddad
17678,granddaddy
17679,granddaughter
